Unnamed: 0,time,t1,t2,t3,t4,t5,t6,t7,t8,t9,Sun_EV
1908,3/21/2019 16:00,10.16666667,9.34,17,26.66666667,30.33333333,11.33,25.66666667,12.83333333,23.33333333,150.7501482
1909,3/21/2019 17:00,8,4.7,7.266666667,13.5,16.36666667,6.084603175,9.266666667,7.5,11.6,81.30547723
1910,3/21/2019 18:00,2.888888889,0.95,2,2.75,4,1.3,2,2.888888889,2,9.663422013
1911,3/21/2019 19:00,0,0,0,0,0,0,0,0,0,-62.17823634
1912,3/21/2019 20:00,0,0,0,0,0,0,0,0,0,-132.2990935
1913,3/21/2019 21:00,0,0,0,0,0,0,0,0,0,-198.1765327
1914,3/21/2019 22:00,0,0,0,0,0,0,0,0,0,-255.7527119
1915,3/21/2019 23:00,0,0,0,0,0,0,0,0,0,-298.2706919
1916,3/22/2019 0:00,0,0,0,0,0,0,0,0,0,-316.6725289
1917,3/22/2019 1:00,0,0,0,0,0,0,0,0,0,-305.244282
1918,3/22/2019 2:00,0,0,0,0,0,0,0,0,0,-267.6812903
1919,3/22/2019 3:00,0,0,0,0,0,0,0,0,0,-212.9677706
1920,3/22/2019 4:00,0,0,0,0,0,0,0,0,0,-148.592026
1921,3/22/2019 5:00,0,0,0,0,0,0,0,0,0,-79.15758977
1922,3/22/2019 6:00,0.5,0.136666667,0.6,0.6,1.5,0.372,1,0.5,0.75,-7.449782411
1923,3/22/2019 7:00,7.277777778,1.093333333,8.333333333,7,11.33333333,3.90279661,11.05555556,4.944444444,12,64.54511638
1924,3/22/2019 8:00,30.33333333,3.06,24,18.5,33.38095238,4.391186441,18.33333333,8.333333333,18,134.9263767
1925,3/22/2019 9:00,55.44444444,7.046666667,43.11111111,33.55555556,44.57142857,4.513220339,37.66666667,20,26.83333333,201.1988801
1926,3/22/2019 10:00,73.55555556,8.983333333,60.66666667,62.44444444,54.85714286,4.635254237,25,51,27.66666667,259.3200087
1927,3/22/2019 11:00,89.5,16.1,79.05555556,78.66666667,64.85714286,4.757288136,59.66666667,77,65,302.4564782
1928,3/22/2019 12:00,95,19.14666667,84.33333333,82,72.6,4.879322034,70,83.22222222,67.66666667,321.2687313
1929,3/22/2019 13:00,92.33333333,19.77333333,81.88888889,79.66666667,79.8,5.001355932,81.6,83.44444444,76.0952381,309.7623065
1930,3/22/2019 14:00,83.66666667,18.88666667,69.44444444,75.33333333,79.63333333,5.123389831,73.62222222,76,69.57142857,271.7834723
1931,3/22/2019 15:00,65.44444444,16.56333333,54.66666667,61.55555556,62.31851852,5.245423729,65.11111111,59.77777778,64,216.6417784
1932,3/22/2019 16:00,41.55555556,12.50208333,35.33333333,43.77777778,45.33333333,5.367457627,46,39.22222222,46,151.9739366
1933,3/22/2019 17:00,17.66666667,6.742916667,15,19.16666667,21.14814815,5.211638418,17.33333333,13,17.33333333,82.4067881
1934,3/22/2019 18:00,4.5,1.086666667,2.416666667,3.555555556,5.388888889,1.409444444,2.888888889,2.416666667,2.888888889,10.72162456
1935,3/22/2019 19:00,0,0,0,0,0,0,0,0,0,-61.09033959
1936,3/22/2019 20:00,0,0,0,0,0,0,0,0,0,-131.1050176
1937,3/22/2019 21:00,0,0,0,0,0,0,0,0,0,-196.7873379
1938,3/22/2019 22:00,0,0,0,0,0,0,0,0,0,-254.0686842
1939,3/22/2019 23:00,0,0,0,0,0,0,0,0,0,-296.2241131
1940,3/23/2019 0:00,0,0,0,0,0,0,0,0,0,-314.3365269
1941,3/23/2019 1:00,0,0,0,0,0,0,0,0,0,-302.8562249
1942,3/23/2019 2:00,0,0,0,0,0,0,0,0,0,-265.437891
1943,3/23/2019 3:00,0,0,0,0,0,0,0,0,0,-210.9124217
1944,3/23/2019 4:00,0,0,0,0,0,0,0,0,0,-146.6857774
1945,3/23/2019 5:00,0,0,0,0,0,0,0,0,0,-77.34335091
1946,3/23/2019 6:00,1.68,0.1056,1.5,1.5,1.434782609,0.39875,2.88,1.5,2.444444444,-5.671714025
1947,3/23/2019 7:00,18.48,1.1616,16.5,16.5,15.7826087,4.38625,18.72,16.5,15.88888889,66.34093744
1948,3/23/2019 8:00,38.64,2.4288,34.5,34.5,33,9.17125,36,34.5,30.55555556,136.7957717
1949,3/23/2019 9:00,58.8,3.696,52.5,52.5,50.2173913,13.95625,53.28,52.5,45.22222222,203.2013204
1950,3/23/2019 10:00,78.21333333,5.192933333,70.16666667,70.16666667,64.93357488,17.94263889,67.40444444,68.16666667,60.08641975,261.5067854
1951,3/23/2019 11:00,87,10.19333333,80.66666667,78.93333333,69.25,15.62,76.88888889,68.83333333,75.55555556,304.8174556
1952,3/23/2019 12:00,90.66666667,3.28,84,82.4,73.38888889,5.088888889,84.33333333,48.16666667,44.61111111,323.6404508
1953,3/23/2019 13:00,61.66666667,1.83,81.88888889,71.66666667,20.66666667,6.95,64.66666667,8.666666667,56.88888889,311.8827127
1954,3/23/2019 14:00,35,14.89666667,60.44444444,54.05555556,34.25,12.36571429,32,6,25.44444444,273.5317464
1955,3/23/2019 15:00,12.5,10.65333333,22,15.11111111,45.75,15.1291342,14.33333333,6,11,218.0712202
1956,3/23/2019 16:00,20.66666667,6.273333333,17.33333333,17.66666667,48.94444444,11.26090909,26.16666667,5.96969697,24.33333333,153.188763
1957,3/23/2019 17:00,13.66666667,4.096666667,10,24.88095238,27.88888889,6.441575758,16.66666667,4.090909091,17.66666667,83.50183258
1958,3/23/2019 18:00,3.666666667,0.96,2.75,3.841269841,4.75,1.527666667,2.888888889,0.909090909,3.055555556,11.77642479
1959,3/23/2019 19:00,0,0,0,0,0,0,0,0,0,-60.00300067
1960,3/23/2019 20:00,0,0,0,0,0,0,0,0,0,-129.9088263
1961,3/23/2019 21:00,0,0,0,0,0,0,0,0,0,-195.3939186
1962,3/23/2019 22:00,0,0,0,0,0,0,0,0,0,-252.3798659
1963,3/23/2019 23:00,0,0,0,0,0,0,0,0,0,-294.1749975
1964,3/24/2019 0:00,0,0,0,0,0,0,0,0,0,-312.0015986
1965,3/24/2019 1:00,0,0,0,0,0,0,0,0,0,-300.469505
1966,3/24/2019 2:00,0,0,0,0,0,0,0,0,0,-263.1933867
1967,3/24/2019 3:00,0,0,0,0,0,0,0,0,0,-208.8544196
1968,3/24/2019 4:00,0,0,0,0,0,0,0,0,0,-144.7769216
1969,3/24/2019 5:00,0,0,0,0,0,0,0,0,0,-75.52753899
1970,3/24/2019 6:00,1,0.183333333,1.2,0.75,1,0.323333333,1,0.461538462,1.2,-3.893576649
1971,3/24/2019 7:00,15.22222222,1.103333333,8.066666667,11.66666667,15.55555556,3.29,6.444444444,3,7.733333333,68.1351714
1972,3/24/2019 8:00,37.5,4.19,35.33333333,35.66666667,35.96666667,3.743448276,22.33333333,5.957264957,24.33333333,138.6620506
1973,3/24/2019 9:00,61.66666667,9.27,57.33333333,56.33333333,50.53333333,3.811034483,46.11111111,7.888888889,46.11111111,205.1996651
1974,3/24/2019 10:00,78.33333333,14.03,73.33333333,71.33333333,66.86666667,3.96,65.55555556,22.11111111,62.88888889,263.6896687
1975,3/24/2019 11:00,88.66666667,17.39666667,82.33333333,80,77.46666667,4.108965517,78,66.22222222,77,307.1758505
1976,3/24/2019 12:00,91.66666667,19.66,87.33333333,83,78,4.257931034,85.33333333,86.66666667,84,326.0089369
1977,3/24/2019 13:00,90,20.36,85,82.66666667,78,4.406896552,86.66666667,85.66666667,86.33333333,313.9953654
1978,3/24/2019 14:00,82,19.61333333,72.77777778,75.55555556,77.80952381,4.555862069,82.33333333,76.66666667,80.66666667,275.2688663
1979,3/24/2019 15:00,64,17.30153846,55.88888889,63,66,4.704827586,70.04761905,58.66666667,67.33333333,219.4896426
1980,3/24/2019 16:00,38,12.58615385,37.44444444,45.44444444,44.60714286,4.853793103,49.11904762,38.33333333,44.11111111,154.3946871
1981,3/24/2019 17:00,15.33333333,7.044529915,15.83333333,20.66666667,22.69444444,4.823908046,22,14.33333333,19.22222222,84.59073985
1982,3/24/2019 18:00,3.416666667,1.531111111,3.888888889,3.666666667,4.305555556,1.744666667,2.416666667,3.333333333,2.416666667,12.82797168
1983,3/24/2019 19:00,0,0,0,0,0,0,0,0,0,-58.91609218
1984,3/24/2019 20:00,0,0,0,0,0,0,0,0,0,-128.7104577
1985,3/24/2019 21:00,0,0,0,0,0,0,0,0,0,-193.9963321
1986,3/24/2019 22:00,0,0,0,0,0,0,0,0,0,-250.6864889
1987,3/24/2019 23:00,0,0,0,0,0,0,0,0,0,-292.1237589
1988,3/25/2019 0:00,0,0,0,0,0,0,0,0,0,-309.6682953
1989,3/25/2019 1:00,0,0,0,0,0,0,0,0,0,-298.0848442
1990,3/25/2019 2:00,0,0,0,0,0,0,0,0,0,-260.9486512
1991,3/25/2019 3:00,0,0,0,0,0,0,0,0,0,-206.7946873
1992,3/25/2019 4:00,0,0,0,0,0,0,0,0,0,-142.8663734
1993,3/25/2019 5:00,0,0,0,0,0,0,0,0,0,-73.71104826
1994,3/25/2019 6:00,1,0.13,1.2,1,1.5,0.223953488,1.5,1,1.5,-2.116249526
1995,3/25/2019 7:00,9.555555556,0.71,7.733333333,9.722222222,14.33333333,2.463488372,11.58333333,6.111111111,10.08333333,69.92694387
1996,3/25/2019 8:00,25.66666667,1.48,21.33333333,24,25.16666667,5.150930233,18.91666667,9.833333333,24.5,140.5243338
1997,3/25/2019 9:00,35.33333333,2.183333333,33.66666667,42.66666667,34.4,7.838372093,36.25,16,37.33333333,207.1930285
1998,3/25/2019 10:00,45,2.61,45.66666667,54,46.2,10.52581395,52.66666667,33,53.88888889,265.8677958
1999,3/25/2019 11:00,45.66666667,3.296666667,53.33333333,61,53.28888889,13.21325581,58.44444444,48.33333333,57.11111111,309.530907
2000,3/25/2019 12:00,58.66666667,3.846666667,59.33333333,63,59.5,15.90069767,65.55555556,40,64.66666667,328.3735839
2001,3/25/2019 13:00,56.33333333,3.63,60.55555556,52.33333333,64.03535354,18.10860465,73,46.33333333,71.5,316.0997843
2002,3/25/2019 14:00,47.5,3.293333333,45.77777778,51.66666667,57,16.50666667,69,44.83333333,70.16666667,276.9945465
2003,3/25/2019 15:00,34.33333333,2.333333333,35.66666667,45.33333333,47.32575758,14.68481481,57.66666667,26,55.83333333,220.8969604
2004,3/25/2019 16:00,24.16666667,2.576666667,26.66666667,35.33333333,34.41666667,10.41166667,37.33333333,6,36,155.5917546
2005,3/25/2019 17:00,10.16666667,1.786666667,14,15.33333333,20.16666667,6.071666667,20.66666667,5.933333333,12.33333333,85.67361987
2006,3/25/2019 18:00,3.888888889,0.473333333,3.333333333,2.416666667,4.888888889,1.766018519,3.666666667,2,2.888888889,13.87639043
2007,3/25/2019 19:00,0,0,0,0,0,0,0,0,0,-57.82951483
2008,3/25/2019 20:00,0,0,0,0,0,0,0,0,0,-127.5098819
2009,3/25/2019 21:00,0,0,0,0,0,0,0,0,0,-192.5946702
2010,3/25/2019 22:00,0,0,0,0,0,0,0,0,0,-248.9888192
2011,3/25/2019 23:00,0,0,0,0,0,0,0,0,0,-290.0708386
2012,3/26/2019 0:00,0,0,0,0,0,0,0,0,0,-307.337185
2013,3/26/2019 1:00,0,0,0,0,0,0,0,0,0,-295.7029676
2014,3/26/2019 2:00,0,0,0,0,0,0,0,0,0,-258.7045518
2015,3/26/2019 3:00,0,0,0,0,0,0,0,0,0,-204.7341385
2016,3/26/2019 4:00,0,0,0,0,0,0,0,0,0,-140.9550367
2017,3/26/2019 5:00,0,0,0,0,0,0,0,0,0,-71.89476137
2018,3/26/2019 6:00,0.75,0.256666667,1.5,2.4,0.375,0.45,1.5,0.666666667,2.4,-0.340599805
2019,3/26/2019 7:00,11.33333333,1.536666667,8.25,12.68888889,4.416666667,4.196666667,9.75,4.62962963,11.63333333,71.71539234
2020,3/26/2019 8:00,26.33333333,4.12,25.66666667,32,22,7.169555556,22,13,26.66666667,142.3817527
2021,3/26/2019 9:00,48,9.03,46.33333333,55.11111111,49.94444444,6.862,42,37.33333333,42,209.1805314
2022,3/26/2019 10:00,71,13.42666667,64.66666667,67.11111111,55.55555556,6.454,62.66666667,67,61.33333333,268.0403053
2023,3/26/2019 11:00,81.33333333,16.64333333,75,73.55555556,74.45454545,6.046,76.33333333,80.33333333,75.66666667,311.8818645
2024,3/26/2019 12:00,87,18.99666667,77.33333333,82,81.08712121,5.638,82.66666667,84.66666667,82.66666667,330.7337773
2025,3/26/2019 13:00,84.66666667,19.03333333,77.33333333,78.33333333,76.125,5.23,83,81.33333333,83,318.1954791
2026,3/26/2019 14:00,78,17.74666667,68.11111111,70.44444444,63.9047619,4.822,80,72.66666667,78.27777778,278.708492
2027,3/26/2019 15:00,61,15.18,54.88888889,54.63888889,54,4.414,66.66666667,60,64.38888889,222.2930761
2028,3/26/2019 16:00,37.66666667,11.23666667,35.33333333,38.75,43.71428571,4.006,45,39,45,156.7799941
2029,3/26/2019 17:00,16,5.56,16,15.66666667,19.38095238,3.598,17.33333333,12.33333333,15.33333333,86.75056121
2030,3/26/2019 18:00,4.222222222,0.88,3.333333333,4.055555556,3.416666667,1.772111111,2.416666667,2.888888889,2.888888889,14.92178044
2031,3/26/2019 19:00,0,0,0,0,0,0,0,0,0,-56.74319917
2032,3/26/2019 20:00,0,0,0,0,0,0,0,0,0,-126.3071022
2033,3/26/2019 21:00,0,0,0,0,0,0,0,0,0,-191.1890608
2034,3/26/2019 22:00,0,0,0,0,0,0,0,0,0,-247.2871572
2035,3/26/2019 23:00,0,0,0,0,0,0,0,0,0,-288.0167054
2036,3/27/2019 0:00,0,0,0,0,0,0,0,0,0,-305.0088515
2037,3/27/2019 1:00,0,0,0,0,0,0,0,0,0,-293.324602
2038,3/27/2019 2:00,0,0,0,0,0,0,0,0,0,-256.4619479
2039,3/27/2019 3:00,0,0,0,0,0,0,0,0,0,-202.6736747
2040,3/27/2019 4:00,0,0,0,0,0,0,0,0,0,-139.0438021
2041,3/27/2019 5:00,0,0,0,0,0,0,0,0,0,-70.07954696
2042,3/27/2019 6:00,1.2,0.116666667,1.888888889,1.5,0.75,0.615,1.5,0.6,1.2,1.432519943
2043,3/27/2019 7:00,10.4,0.628333333,8.333333333,9.583333333,13.33333333,3.689885621,12.58333333,3.9,9.9,73.49966884
2044,3/27/2019 8:00,29,0.883333333,24.66666667,26.33333333,25.33333333,4.967647059,24,6.3,22.33333333,144.2334514
2045,3/27/2019 9:00,48.33333333,1.943333333,44,42.33333333,41.53333333,6.061764706,39.66666667,15,31.33333333,211.1613051
2046,3/27/2019 10:00,65,2.965,62.33333333,59,55.3,7.155882353,46.66666667,14.66666667,53.66666667,270.2063395
2047,3/27/2019 11:00,74.33333333,4.13,69.66666667,72.11111111,65.66666667,8.25,55.44444444,35.66666667,70.59090909,314.22796
2048,3/27/2019 12:00,78.66666667,8.818333333,75,76.55555556,65.47222222,9.344117647,63.88888889,43.33333333,41.45454545,333.0888966
2049,3/27/2019 13:00,73.66666667,9.036666667,74.55555556,75,62.75,10.43823529,70.66666667,48.33333333,20.68787879,320.2819515
2050,3/27/2019 14:00,69.33333333,7.296666667,64.11111111,67.11111111,60.27777778,11.53235294,64.66666667,37.16666667,43.26666667,280.4103998
2051,3/27/2019 15:00,55.66666667,6.326666667,49,53.22222222,53.8,12.45928105,51,15.66666667,51.66666667,223.6778818
2052,3/27/2019 16:00,35,2.735,32.33333333,28.55555556,39.97777778,10.335,36.33333333,6.333333333,30.75,157.9594192
2053,3/27/2019 17:00,14.33333333,1.66,11,15.11111111,20.55555556,6.671666667,15,5.777777778,19.25,87.82163209
2054,3/27/2019 18:00,3.888888889,0.543333333,2.416666667,3.888888889,4.055555556,1.681666667,3.333333333,1.666666667,3.222222222,15.9642164
2055,3/27/2019 19:00,0,0,0,0,0,0,0,0,0,-55.65710435
2056,3/27/2019 20:00,0,0,0,0,0,0,0,0,0,-125.102154
2057,3/27/2019 21:00,0,0,0,0,0,0,0,0,0,-189.7796649
2058,3/27/2019 22:00,0,0,0,0,0,0,0,0,0,-245.5818349
2059,3/27/2019 23:00,0,0,0,0,0,0,0,0,0,-285.9618518
2060,3/28/2019 0:00,0,0,0,0,0,0,0,0,0,-302.6838909
2061,3/28/2019 1:00,0,0,0,0,0,0,0,0,0,-290.9504732
2062,3/28/2019 2:00,0,0,0,0,0,0,0,0,0,-254.2216887
2063,3/28/2019 3:00,0,0,0,0,0,0,0,0,0,-200.6141843
2064,3/28/2019 4:00,0,0,0,0,0,0,0,0,0,-137.133546
2065,3/28/2019 5:00,0,0,0,0,0,0,0,0,0,-68.26625825
2066,3/28/2019 6:00,1.2,0.25,1.2,1.2,2,0.675,1.5,1.888888889,1.5,3.202273141
2067,3/28/2019 7:00,8.066666667,1.663333333,7.4,9.955555556,12.22222222,3.723374317,7.916666667,10,7.583333333,75.2789414
2068,3/28/2019 8:00,23,4.49,25.16666667,30.77777778,29.33333333,4.877704918,10,23.83333333,13,146.0785892
2069,3/28/2019 9:00,42,8.74,48.66666667,50.33333333,59.48148148,4.901311475,12.5,39.33333333,12.83333333,213.1344923
2070,3/28/2019 10:00,63.66666667,12.95333333,64,64.33333333,64.51851852,4.924918033,16.83333333,41.5,19,272.3650467
2071,3/28/2019 11:00,70.33333333,15.49,70.66666667,68.26666667,60.4375,4.94852459,61.88888889,51.44444444,51.33333333,316.5684303
2072,3/28/2019 12:00,63,16.48666667,73.22222222,62.95555556,57.5625,4.972131148,59.44444444,66.88888889,78.53333333,335.4383179
2073,3/28/2019 13:00,66.33333333,15.32,66.88888889,59.11111111,55.3125,4.995737705,65.33333333,70.66666667,72.13333333,322.3586978
2074,3/28/2019 14:00,61.33333333,9.77,55.22222222,57,48.35416667,5.019344262,58,52.66666667,58,282.0999618
2075,3/28/2019 15:00,48.66666667,12.2,39,45.88888889,63.44444444,5.04295082,52,33,49.77777778,225.0512611
2076,3/28/2019 16:00,30,8.783333333,21,27.11111111,44.88888889,5.066557377,32,22.33333333,27.55555556,159.1300302
2077,3/28/2019 17:00,11.33333333,4.48,9,11.33333333,16.83333333,5.009945355,15.5,9.333333333,10.66666667,88.88688303
2078,3/28/2019 18:00,2.933333333,0.753333333,2.416666667,3.583333333,3.416666667,1.56,2.888888889,2.933333333,2.888888889,17.00375107
2079,3/28/2019 19:00,0,0,0,0,0,0,0,0,0,-54.57121509
2080,3/28/2019 20:00,0,0,0,0,0,0,0,0,0,-123.895101
2081,3/28/2019 21:00,0,0,0,0,0,0,0,0,0,-188.3666736
2082,3/28/2019 22:00,0,0,0,0,0,0,0,0,0,-243.8732117
2083,3/28/2019 23:00,0,0,0,0,0,0,0,0,0,-283.9067901
2084,3/29/2019 0:00,0,0,0,0,0,0,0,0,0,-300.3629085
2085,3/29/2019 1:00,0,0,0,0,0,0,0,0,0,-288.5813044
2086,3/29/2019 2:00,0,0,0,0,0,0,0,0,0,-251.9846121
2087,3/29/2019 3:00,0,0,0,0,0,0,0,0,0,-198.5565417
2088,3/29/2019 4:00,0,0,0,0,0,0,0,0,0,-135.2251295
2089,3/29/2019 5:00,0,0,0,0,0,0,0,0,0,-66.45573296
2090,3/29/2019 6:00,1.5,0.273333333,1.2,1.5,2,0.645,1,1.5,1.2,4.967839208
2091,3/29/2019 7:00,6.25,1.68,6.733333333,11.25,10.88888889,4.155416667,6.111111111,8.25,6.4,77.05239414
2092,3/29/2019 8:00,18,4.263333333,14,24.83333333,25,5.454375,9,15.16666667,7.666666667,147.9163407
2093,3/29/2019 9:00,47.33333333,8.603333333,31.33333333,38,38,5.251875,22.66666667,33.5,34.83333333,215.0992482
2094,3/29/2019 10:00,62.66666667,12.58666667,49.11111111,49,66,5.049375,39.5,35,39,274.5155826
2095,3/29/2019 11:00,77.66666667,16.36666667,62.22222222,52.66666667,69.88888889,4.846875,62.66666667,54,62.66666667,318.9025141
2096,3/29/2019 12:00,78,17.25333333,66,74.66666667,82.99206349,4.644375,78,56,84.66666667,337.7814158
2097,3/29/2019 13:00,76.33333333,18.82666667,67.88888889,74,76.5,4.441875,83.33333333,80,83,324.4252128
2098,3/29/2019 14:00,69.33333333,17.53666667,55.27777778,70,63.64285714,4.239375,77.55555556,73,67.66666667,283.7768685
2099,3/29/2019 15:00,52.22222222,15.20333333,47.66666667,53.33333333,49.47619048,4.036875,65.04444444,58.66666667,56.875,226.4130937
2100,3/29/2019 16:00,31.88888889,11.27666667,30.66666667,31.33333333,34.66666667,3.834375,48.06666667,39.33333333,38.84722222,160.2918181
2101,3/29/2019 17:00,13.88888889,6.036666667,10.33333333,17.33333333,16.16666667,3.631875,20,14,17.11111111,89.94635036
2102,3/29/2019 18:00,3.266666667,1.053333333,3.888888889,3.416666667,5,1.989166667,3.888888889,2.933333333,3.416666667,18.04041881
2103,3/29/2019 19:00,0,0,0,0,0,0,0,0,0,-53.48553814
2104,3/29/2019 20:00,0,0,0,0,0,0,0,0,0,-122.6860317
2105,3/29/2019 21:00,0,0,0,0,0,0,0,0,0,-186.9503037
2106,3/29/2019 22:00,0,0,0,0,0,0,0,0,0,-242.1616702
2107,3/29/2019 23:00,0,0,0,0,0,0,0,0,0,-281.8520488
2108,3/30/2019 0:00,0,0,0,0,0,0,0,0,0,-298.0465162
2109,3/30/2019 1:00,0,0,0,0,0,0,0,0,0,-286.2178146
2110,3/30/2019 2:00,0,0,0,0,0,0,0,0,0,-249.7515452
2111,3/30/2019 3:00,0,0,0,0,0,0,0,0,0,-196.5016078
2112,3/30/2019 4:00,0,0,0,0,0,0,0,0,0,-133.3194
2113,3/30/2019 5:00,0,0,0,0,0,0,0,0,0,-64.64879431
2114,3/30/2019 6:00,1.2,0.21,1,1.2,2.4,0.56,1.111111111,0.5,1.25,6.728412576
2115,3/30/2019 7:00,7.4,0.78,6.444444444,12.9,15.46666667,2.423333333,4.851851852,3.25,5.541666667,78.81922637
2116,3/30/2019 8:00,28.33333333,1.21,26.66666667,31.33333333,25,3.458333333,15.66666667,5.722222222,22,149.7458947
2117,3/30/2019 9:00,53.33333333,1.286666667,45.77777778,48.44444444,33.16666667,6.213333333,41.66666667,10.83333333,54.33333333,217.0547403
2118,3/30/2019 10:00,69,1.773333333,61.88888889,59.66666667,39.66666667,8.881666667,30.33333333,12.66666667,37.16666667,276.6571102
2119,3/30/2019 11:00,78.66666667,3.563333333,72,63.77777778,31,12.68904762,29.66666667,41.83333333,31.33333333,321.2294526
2120,3/30/2019 12:00,75.33333333,7.163333333,69.66666667,60.27777778,40.66666667,16.95,40,37.66666667,41.33333333,340.1175662
2121,3/30/2019 13:00,65.55555556,4.333333333,41.16666667,67,47.66666667,15.40428571,44.33333333,57.16666667,61.16666667,326.4809918
2122,3/30/2019 14:00,56.11111111,1.863333333,44.66666667,71,45.33333333,9.243333333,63.33333333,36.33333333,60.88888889,285.4408122
2123,3/30/2019 15:00,53,11.64,49.66666667,47.66666667,51,7.077777778,52.66666667,6,46.61111111,227.7632577
2124,3/30/2019 16:00,34.77777778,9.163333333,36,22.66666667,28.83333333,8.825,15.33333333,8,14.33333333,161.4447681
2125,3/30/2019 17:00,19.72222222,3.453333333,14,5.944444444,20.16666667,6.123888889,6,5.944444444,6,91.00005968
2126,3/30/2019 18:00,3.416666667,0.47,3.416666667,2.5,5.866666667,1.803333333,2.933333333,2.5,2.933333333,19.07423912
2127,3/30/2019 19:00,0,0,0,0,0,0,0,0,0,-52.40009854
2128,3/30/2019 20:00,0,0,0,0,0,0,0,0,0,-121.4750559
2129,3/30/2019 21:00,0,0,0,0,0,0,0,0,0,-185.5307943
2130,3/30/2019 22:00,0,0,0,0,0,0,0,0,0,-240.447613
2131,3/30/2019 23:00,0,0,0,0,0,0,0,0,0,-279.7981692
2132,3/31/2019 0:00,0,0,0,0,0,0,0,0,0,-295.7353304
2133,3/31/2019 1:00,0,0,0,0,0,0,0,0,0,-283.8607186
2134,3/31/2019 2:00,0,0,0,0,0,0,0,0,0,-247.5233042
2135,3/31/2019 3:00,0,0,0,0,0,0,0,0,0,-194.4502311
2136,3/31/2019 4:00,0,0,0,0,0,0,0,0,0,-131.417192
2137,3/31/2019 5:00,0,0,0,0,0,0,0,0,0,-62.84625234
2138,3/31/2019 6:00,1.5,0.266666667,1.666666667,1.5,3,0.633333333,1.428571429,0,1.428571429,8.483201306
2139,3/31/2019 7:00,10.58333333,0.746666667,7.777777778,17.58333333,17.78571429,3.693333333,6.19047619,0,5.857142857,80.57865128
2140,3/31/2019 8:00,37.33333333,1.843333333,28,36,41.38095238,4.713333333,18.5,0,15.66666667,151.5664536
2141,3/31/2019 9:00,59.66666667,3.31,52.66666667,59.55555556,48,12.71133333,24,0,30.16666667,219.0001473
2142,3/31/2019 10:00,79,5.21,70,76.44444444,67.22222222,12.58533333,52.83333333,0,43.33333333,278.7887993
2143,3/31/2019 11:00,82,6.416666667,82.66666667,86.33333333,66.11111111,9.876666667,50.83333333,0,30.66666667,323.5484895
2144,3/31/2019 12:00,93.33333333,4.336666667,74,85.66666667,70.5,8.48,32,0,42.33333333,342.4461465
2145,3/31/2019 13:00,86.66666667,1.586666667,76.55555556,83.66666667,72.59090909,10.11666667,18.66666667,0,23.66666667,328.5255337
2146,3/31/2019 14:00,83.33333333,1.315,75.77777778,82.33333333,73.09090909,10.4,27.33333333,0,30.83333333,287.09149
2147,3/31/2019 15:00,62.66666667,5.145,59,68,64.92929293,16.01574074,19.33333333,0,22.66666667,229.1016333
2148,3/31/2019 16:00,42.11111111,5.755,39.33333333,48.33333333,46.33333333,12.64333333,22,0,20.66666667,162.5888621
2149,3/31/2019 17:00,18.22222222,2.243333333,18,23,26.75555556,6.93537037,10.83333333,0,11.66666667,92.04802888
2150,3/31/2019 18:00,5.888888889,0.938333333,3.416666667,5.888888889,6.022222222,1.9,2.933333333,0,3.888888889,20.10521976
2151,3/31/2019 19:00,0,0,0,0,0,0,0,0,0,-51.31493659
2152,3/31/2019 20:00,0,0,0,0,0,0,0,0,0,-120.2623008
2153,3/31/2019 21:00,0,0,0,0,0,0,0,0,0,-184.1084031
2154,3/31/2019 22:00,0,0,0,0,0,0,0,0,0,-238.7314588
2155,3/31/2019 23:00,0,0,0,0,0,0,0,0,0,-277.7457029
2156,4/1/2019 0:00,0,0,0,0,0,0,0,0,0,-293.4299705
2157,4/1/2019 1:00,0,0,0,0,0,0,0,0,0,-281.5107263
2158,4/1/2019 2:00,0,0,0,0,0,0,0,0,0,-245.3006954
2159,4/1/2019 3:00,0,0,0,0,0,0,0,0,0,-192.4032487
2160,4/1/2019 4:00,0,0,0,0,0,0,0,0,0,-129.5193283
2161,4/1/2019 5:00,0,0,0,0,0,0,0,0,0,-61.04890526
2162,4/1/2019 6:00,1.5,0.373333333,2,1.5,3,0.6,2.416666667,0.526315789,2.416666667,10.23142576
2163,4/1/2019 7:00,16.25,1.316666667,11.6,12.80555556,18.16666667,4.14672619,8.333333333,2.368421053,8.333333333,82.32989473
2164,4/1/2019 8:00,40.66666667,4.73,37,37.11111111,30.83333333,7.20375,26,4.263157895,26,153.3772323
2165,4/1/2019 9:00,62,9.816666667,57.66666667,58,46.5,7.210178571,50.77777778,5.824561404,50.33333333,220.9346585
2166,4/1/2019 10:00,79,14.30666667,73.66666667,72,63.66666667,7.216607143,69,6.666666667,68,280.9098265
2167,4/1/2019 11:00,87.66666667,17.81666667,73,80,81.66666667,7.223035714,83,20.25,84.66666667,325.8588716
2168,4/1/2019 12:00,90.33333333,19.42,70,79.44444444,65.61111111,7.229464286,87.33333333,59.19444444,86,344.7665371
2169,4/1/2019 13:00,74.33333333,19.66333333,56.66666667,77.22222222,51.22222222,7.235892857,78.38888889,77.55555556,72.58333333,330.558342
2170,4/1/2019 14:00,76.33333333,20.11333333,43,66,65,7.242321429,79.33333333,55.44444444,79.08333333,288.7286057
